,번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,lat,lon
96606,96608,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100100,2021-12-03,,1,영업/정상,01,영업,,,,,0324290304,,,인천광역시 남동구 논현동 438-9,인천광역시 남동구 은봉로105번길 28(논현동),21639,(주)다임스틸,2021-12-03 17:37:01,I,2021-12-05 00:22:43,,173689.489424151,434208.706998521,,,,,,,,,,,126.703614542943,37.4096262862189
96614,96616,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100090,2021-11-10,,1,영업/정상,01,영업,,,,,07088775550,,,인천광역시 남동구 고잔동 693-14,인천광역시 남동구 능허대로649번길 140(고잔동),21697,(주)인팩코리아,2021-11-10 09:55:49,I,2021-11-12 00:22:45,,172374.140881962,432672.026149729,,,,,,,,,,,126.688806244132,37.3957298671996
96617,96619,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100099,2021-12-02,,1,영업/정상,01,영업,,,,,025151999,,,인천광역시 남동구 고잔동 701-24 0 0동,"인천광역시 남동구 승기천로 36, 0 0동(고잔동)",21699,(주)에스앤비랩,2021-12-02 16:30:46,I,2021-12-04 00:22:43,,171349.551651144,432977.718146633,,,,,,,,,,,,
96625,96627,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100092,2021-11-22,,1,영업/정상,01,영업,,,,,0322319992,,,인천광역시 남동구 고잔동 640-6,인천광역시 남동구 청능대로339번길 63(고잔동),21643,(주)코테온,2022-09-26 17:25:21,U,2022-09-28 02:40:00,,173288.194151753,433554.733154845,,,,,,,,,,,126.699096694895,37.4037098786216
96626,96628,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100087,2021-11-04,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 667-4,인천광역시 남동구 남동동로123번길 11(고잔동),21690,대한쇼트,2021-11-04 14:36:10,I,2021-11-06 00:22:45,,173084.035193076,432719.126743045,,,,,,,,,,,126.696821404614,37.3961751592769
96633,96635,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100093,2021-11-23,,1,영업/정상,01,영업,,,,,07088957416,,,인천광역시 남동구 고잔동 637번지 한국산업단지공단인천지역본부 0동,"인천광역시 남동구 남동대로 217, 한국산업단지공단인천지역본부 0동(고잔동)",21633,한국산업단지공단,2021-12-16 16:48:48,U,2021-12-18 02:40:00,,173128.895345191,433691.4223933,,,,,,,,,,,126.697292555616,37.4049368742076
96674,96676,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100089,2021-11-08,,1,영업/정상,01,영업,,,,,0324331260,,,인천광역시 남동구 고잔동 679-8,인천광역시 남동구 남동서로113번길 22(고잔동),21695,(주)아주화장품,2021-11-08 10:10:20,I,2021-11-10 00:22:45,,172137.808606299,433352.307697689,,,,,,,,,,,126.686111668777,37.4018521003092
96701,96703,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202300008,2023-02-08,,1,영업/정상,01,영업,,,,,0328168600,,,인천광역시 남동구 고잔동 723-15 153B-15L,"인천광역시 남동구 앵고개로 570, 153B-15L(고잔동)",21692,(주)파로마TDS,2023-02-08 15:55:20,I,2023-05-26 08:48:36,,173517.492579553,432267.660993024,대기배출업소관리,기타 목재가구 제조업,5종,,8.0,300.0,0.0,0.0,1398125782.0,,,
96729,96731,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202300013,2023-03-17,,1,영업/정상,01,영업,,,,,0328220563,,,인천광역시 남동구 고잔동 662-13 98B-14L,"인천광역시 남동구 청능대로410번길 31, 98B-14L(고잔동)",21691,(주)피아이씨,2023-03-17 09:54:00,I,2023-05-26 08:48:36,,173722.304072834,432859.331264097,대기배출업소관리,인쇄회로기판 제조업,5종,,8.0,300.0,0.0,0.0,1318629192.0,,,
96730,96732,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202300014,2023-03-17,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 738-3 삼진산업,"인천광역시 남동구 호구포로74번길 85, 삼진산업(고잔동)",21688,(주)삼진에스피,2023-03-17 15:47:46,I,2023-05-26 08:48:36,,173895.061036841,431970.165672827,대기배출업소관리,도장 및 기타 피막처리업,3종,,0.0,0.0,0.0,0.0,2088130956.0,,126.702743436903,37.3915583258289
96731,96733,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001200000130,2017-01-04,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 663-7,인천광역시 남동구 청능대로410번길 48(고잔동),21691,대성산업,2023-03-17 16:06:46,I,2023-05-26 08:48:36,,173636.155572491,432813.927846703,대기배출업소관리,도장 및 기타 피막처리업,4종,,0.0,0.0,0.0,0.0,,,126.703053117557,37.397045228819
96738,96740,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202300015,2023-03-27,,1,영업/정상,01,영업,,,,,0328142536,,,"인천광역시 남동구 고잔동 690-16 609호,119B-16L","인천광역시 남동구 앵고개로 442, 609호,119B-16L(고잔동)",21697,우국,2023-03-27 14:47:57,I,2023-05-26 08:48:36,,172404.78023408,432916.400773349,대기배출업소관리,도금업,5종,기계부품,8.0,300.0,0.0,0.0,1310880420.0,,126.689142836115,37.3979317602414
96739,96741,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202300016,2023-03-27,,1,영업/정상,01,영업,,,,,0328830080,,,인천광역시 남동구 고잔동 689-11 120B-6L,"인천광역시 남동구 남동대로79번길 92, 120B-6L(고잔동)",21697,(주)희민SPC,2024-04-26 09:31:01,U,2024-04-28 02:40:00,,,,대기배출업소관리,"박판, 합판 및 유사적층판 제조업",5종,"마그네슘보드, 합판",0.0,0.0,0.0,0.0,1218638210.0,,,
96740,96742,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202300007,2023-02-07,,1,영업/정상,01,영업,,,,,0328133607,,,인천광역시 남동구 고잔동 676-21 85B-21L,"인천광역시 남동구 남동대로155번길 54, 85B-21L(고잔동)",21696,부흥정밀(주),2023-02-07 16:12:44,I,2023-05-26 08:48:36,,172573.203677433,433288.659735089,대기배출업소관리,기타 악기 제조업,5종,,9.0,321.0,0.0,0.0,1138123948.0,,,
96755,96757,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202300010,2023-02-13,,1,영업/정상,01,영업,,,,,0325274247,,,인천광역시 남동구 남촌동 625-4 37B5L,"인천광역시 남동구 함박뫼로377번길 57, 37B5L(남촌동)",21638,(주)한영정공,2023-02-13 13:28:30,I,2023-05-26 08:48:36,,173951.658300275,434748.26056879,대기배출업소관리,그외 기타 의료용 기기 제조업,5종,,0.0,0.0,0.0,0.0,1318159390.0,,,
96759,96761,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202300012,2023-03-07,,1,영업/정상,01,영업,,,,,0328125500,,,인천광역시 남동구 고잔동 658-3 108B-6L,"인천광역시 남동구 앵고개로 603, 108B-6L(고잔동)",21687,영림산업(주)제8공장,2023-03-08 09:26:47,I,2023-05-26 08:48:36,,173851.67601736,432209.853079538,대기배출업소관리,"플라스틱 선, 봉, 관 및 호스 제조업",5종,,8.0,300.0,0.0,0.0,1318610859.0,,,
96774,96776,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202400010,2024-02-05,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동 440-2,"인천광역시 남동구 남동대로262번길 63, 2층 (논현동)",21642,(주)대아인터내셔널,2024-02-28 13:35:51,I,2024-03-01 00:15:52,,173668.044406418,433876.565804759,대기배출업소관리,신발부분품 제조업,5종,,0.0,0.0,0.0,0.0,,,126.703375075639,37.406619802946
96776,96778,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202400005,2024-02-13,,1,영업/정상,01,영업,,,,,0328169104,,,인천광역시 남동구 고잔동 704-3 (133B-4L),"인천광역시 남동구 능허대로577번길 29, (133B-4L) (고잔동)",21699,우영유압(주),2024-02-13 16:39:14,I,2024-02-15 00:15:55,,171395.358284703,432597.800279727,대기배출업소관리,유압기기 제조업,4종,지게차용실린더,7.0,340.0,0.0,0.0,1398119830.0,,126.677755645403,37.3950313525011
96799,96801,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202400013,2024-03-12,,1,영업/정상,01,영업,,,,,0328159681,,,인천광역시 남동구 고잔동 733-6 (주)새얼시스템(167B-10L),"인천광역시 남동구 호구포로14번길 43, (주)새얼시스템(167B-10L) (고잔동)",21689,새얼테크,2024-03-12 15:45:35,I,2024-03-14 00:16:02,,173433.984407099,431591.628092163,대기배출업소관리,도장 및 기타 피막처리업,5종,중장비부품,8.0,300.0,0.0,0.0,7310702042.0,,126.70031369522,37.3868267046428
96813,96815,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202400009,2024-02-22,,1,영업/정상,01,영업,,,,,0328166744,,,인천광역시 남동구 고잔동 682-18,인천광역시 남동구 앵고개로 367 (고잔동),21695,(주)티와이케이,2024-02-22 11:04:07,I,2024-02-24 00:16:04,,171821.492097228,433382.143273559,대기배출업소관리,도장 및 기타 피막처리업,5종,플라스틱자동차부품,8.0,300.0,0.0,0.0,1108619042.0,,126.682538009451,37.4021113328797
97737,97739,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000042,2020-02-06,,1,영업/정상,01,영업,,,,,0328117811,,,인천광역시 남동구 고잔동 679-5,인천광역시 남동구 남동서로 121 (고잔동),21695,(주)효성감속기,2021-03-19 16:50:45,U,2021-03-21 02:40:00,,172229.684674259,433348.873645481,,,,,,,,,,,126.687149379502,37.4018239456444
97738,97740,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000043,2020-07-29,,1,영업/정상,01,영업,,,,,0328110036,,,인천광역시 남동구 고잔동 652-8 동해기연(주),"인천광역시 남동구 청능대로448번길 83, 동해기연(주) (고잔동)",21687,동해기연(주)2공장,2021-09-15 10:51:46,U,2021-09-17 02:40:00,,173978.015218767,432637.449516539,,,,,,,,,,,126.709268709826,37.3984422966225
97741,97743,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000040,2020-07-15,,1,영업/정상,01,영업,,,,,0324423440,,,인천광역시 남동구 고잔동 727번지,인천광역시 남동구 남동동로64번길 44 (고잔동),21693,대건산업,2020-07-15 16:10:19,I,2020-07-17 00:23:15,,173037.092910669,432052.016614368,,,,,,,,,,,126.69631555191,37.3901631628031
97764,97766,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000034,2020-06-29,,1,영업/정상,01,영업,,,,,0328192850,,,인천광역시 남동구 논현동 453-13 (주)일류,"인천광역시 남동구 승기천로 246, 23B-13L (논현동)",21634,(주)일류,2020-06-29 08:20:38,I,2020-07-01 00:23:16,,172635.944675117,434509.266386623,,,,,,,,,,,126.692454256647,37.4132872637661
97765,97767,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000035,2020-06-29,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동 429-9,"인천광역시 남동구 은봉로 59, 401호 (논현동)",21631,승일기업,2021-05-28 11:03:22,U,2021-05-30 02:40:00,,173232.336809234,434368.561244899,,,,,,,,,,,126.698436070041,37.4110400410243
97781,97783,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001198900030,1989-01-05,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동 430-7,인천광역시 남동구 남동서로 284 (논현동),21631,쿼드리프,2020-08-03 11:07:23,I,2020-08-05 00:23:26,,173147.150196139,434695.25089819,,,,,,,,,,,126.69746219799,37.4139818936526
97782,97784,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000045,2020-08-03,,1,영업/정상,01,영업,,,,,0324411013,,,인천광역시 남동구 고잔동 689-2,인천광역시 남동구 능허대로625번길 149 (고잔동),21697,일신기연(주),2020-08-03 16:09:43,I,2020-08-05 00:23:26,,172129.955,432864.835,,,,,,,,,,,126.686041334028,37.397459721717
97794,97796,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000049,2020-08-13,,1,영업/정상,01,영업,,,,,0328166891,,,인천광역시 남동구 남촌동 630-1,인천광역시 남동구 남동동로 341 (남촌동),21638,아이티엠씨,2023-09-21 10:49:33,U,2023-09-23 02:40:00,,174267.345081689,434570.754777228,대기배출업소관리,그외 기타 분류안된 화학제품 제조업,5종,,0.0,0.0,0.0,0.0,1318610354.0,,126.710103423185,37.4128947744442
97806,97808,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000046,2020-08-04,,1,영업/정상,01,영업,,,,,0327246605,,,인천광역시 남동구 논현동 440-1 (주)진명프리텍,"인천광역시 남동구 남동동로 259, (주)진명프리텍 (논현동)",21642,(주)진명프리텍,2022-03-23 09:21:17,U,2022-03-25 02:40:00,,173766.605798978,433912.181438893,,,,,,,,,,,126.704653208626,37.4069925097557
97836,97838,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100057,2021-07-07,,1,영업/정상,01,영업,,,,,0324215935,,,인천광역시 남동구 고잔동 738-6 에스알테크,"인천광역시 남동구 호구포로74번길 49, 에스알테크 161B-7L동(고잔동)",21688,(주)에스와이,2021-07-07 13:54:07,I,2021-07-09 00:22:53,,173751.851058225,432056.423141276,,,,,,,,,,,126.702743436903,37.3915583258289
97883,97885,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100076,2021-09-10,,1,영업/정상,01,영업,,,,,0328118888,,,인천광역시 남동구 고잔동  663-12번지 96B-13L,,,오기재 사업장,2021-09-15 10:44:26,U,2021-09-17 02:40:00,,,,,,,,,,,,,,,
97884,97886,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100071,2021-08-26,,1,영업/정상,01,영업,,,,,0328136477,,,인천광역시 남동구 고잔동 715-13,"인천광역시 남동구 남동동로 29, 146B16L(고잔동)",21694,설옥화장품,2021-08-26 19:14:30,I,2021-08-28 00:22:50,,172675.415828713,431923.198590451,,,,,,,,,,,126.692236218091,37.3889918328101
97888,97890,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100073,2021-09-07,,1,영업/정상,01,영업,,,,,0328141511,,,인천광역시 남동구 고잔동 661-16,"인천광역시 남동구 남동동로138번길 88, 101B3L 제B동(고잔동)",21691,(주)한두패키지,2021-09-07 16:43:31,I,2021-09-09 00:22:49,,173594.538149815,432545.775080597,,,,,,,,,,,126.70259252636,37.3946271783396
97889,97891,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100078,2021-09-17,,1,영업/정상,01,영업,,,,,0328191711,,,인천광역시 남동구 고잔동 691-13,"인천광역시 남동구 능허대로625번길 140-9, 121B14L(고잔동)",21697,피씨에스,2021-09-23 09:08:50,U,2021-09-25 02:40:00,,172192.166026262,432798.584283698,,,,,,,,,,,126.686746378783,37.3968646670197
97899,97901,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100074,2021-09-08,,1,영업/정상,01,영업,,,,,0328220371,,,인천광역시 남동구 고잔동 739-5,"인천광역시 남동구 호구포로74번길 127, 164B6L(고잔동)",21688,(주)태우라바텍,2021-09-08 10:46:43,I,2021-09-10 00:22:49,,174109.529193253,431904.317864526,,,,,,,,,,,126.708430897911,37.3888629392778
97906,97908,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100058,2021-07-10,,1,영업/정상,01,영업,,,,,0328120270,,,인천광역시 남동구 고잔동 683-7,"인천광역시 남동구 앵고개로 368, 113B-7L(고잔동)",21698,(주)광덕에이앤티,2021-07-10 13:00:46,I,2021-07-13 00:22:53,,171772.996197022,433303.964820104,,,,,,,,,,,126.681993337175,37.4014054537728
97916,97918,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100061,2021-07-22,,1,영업/정상,01,영업,,,,,07046074244,,,인천광역시 남동구 논현동 451번지,"인천광역시 남동구 은봉로 16, 24B1L(논현동)",21634,(주)바이오네이처,2021-07-22 13:14:39,I,2021-07-24 00:23:01,,172830.894477103,434531.641478068,,,,,,,,,,,126.693895882208,37.4124985614954
97933,97935,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100063,2021-07-29,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 739-5,"인천광역시 남동구 호구포로74번길 127, 164B6L(고잔동)",21688,광성테크,2023-04-13 17:31:07,U,2023-05-26 08:48:36,,174109.529193253,431904.317864526,대기배출업소관리,그외 기타 전자부품 제조업,4종,,0.0,0.0,0.0,0.0,7811802081.0,,126.708430897911,37.3888629392778
97954,97956,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100069,2021-08-18,,1,영업/정상,01,영업,,,,,0328110551,,,인천광역시 남동구 논현동 453-11 영도목재,"인천광역시 남동구 은봉로 14, 23B2L(논현동)",21634,(주)두인 2공장,2021-08-19 18:26:56,I,2021-08-21 00:22:50,,172782.054953732,434569.901540169,,,,,,,,,,,126.692454256647,37.4132872637661
97973,97975,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200109,2022-11-28,,1,영업/정상,01,영업,,,,,0328217296,,,인천광역시 남동구 고잔동 724-5 164B-6L,"인천광역시 남동구 앵고개로556번길 79, 164B-6L(고잔동)",21692,(주)대한유공압,2022-12-23 15:57:44,U,2023-05-26 08:48:36,,173235.899385884,432040.515523562,대기배출업소관리,도장 및 기타 피막처리업,5종,,8.0,300.0,0.0,0.0,7778601840.0,,,
97981,97983,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200116,2022-12-12,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 668-8 94B-9L,"인천광역시 남동구 남동동로123번길 12, 94B-9L(고잔동)",21690,성우연마,2022-12-23 15:57:17,U,2023-05-26 08:48:36,,173129.39361998,432779.552305837,대기배출업소관리,그외 기타 금속가공업,5종,,8.0,300.0,0.0,0.0,1311290022.0,,,
98016,98018,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200113,2022-12-01,,1,영업/정상,01,영업,,,,,0328134877,,,"인천광역시 남동구 논현동 434-10 가동301,302호(44블럭10롯트)","인천광역시 남동구 남동대로 284, 가동301,302호(44블럭10롯트)(논현동)",21639,(주)삼진피앤에이치,2022-12-01 09:51:38,I,2023-05-26 08:48:36,,173553.848296314,434210.42922394,대기배출업소관리,도금업,4종,,8.0,300.0,8.0,300.0,8618100160.0,,126.702073525616,37.409625386459
98020,98022,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200108,2022-11-22,,1,영업/정상,01,영업,,,,,0328111905,,,인천광역시 남동구 고잔동 733-7 167B-8L,"인천광역시 남동구 호구포로14번길 37, 167B-8L(고잔동)",21689,제이엠비코스라인(주),2022-12-23 15:57:56,U,2023-05-26 08:48:36,,173395.158272627,431607.587290207,대기배출업소관리,화장품 제조업,5종,,8.0,264.0,0.0,0.0,1438127023.0,,,
98021,98023,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200103,2022-11-11,,1,영업/정상,01,영업,,,,,0328170183,,,인천광역시 남동구 고잔동 676-13 길동상사(주),"인천광역시 남동구 남동대로155번길 56, 85블럭17로트(고잔동)",21696,(주)중원화인텍,2022-11-14 10:15:00,I,2022-11-16 00:22:24,,172573.203677433,433288.659735089,대기배출업소관리,도금업,4종,전자제품,0.0,0.0,0.0,0.0,1318186577.0,,126.691031108409,37.4012907488342
98028,98030,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200107,2022-11-17,,1,영업/정상,01,영업,,,,,0327157881,,,인천광역시 남동구 고잔동 681-4 81B-5L,"인천광역시 남동구 남동서로113번길 28-47, 81B-5L(고잔동)",21695,조윤코스텍,2022-12-23 15:58:06,U,2023-05-26 08:48:36,,172208.998245398,433569.583711593,대기배출업소관리,화장품 제조업,5종,,8.0,300.0,0.0,0.0,1313290898.0,,,
98052,98054,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200118,2022-12-22,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동 434-10 44B10L 나동 203호,"인천광역시 남동구 남동대로 284, 44B10L 나동 203호(논현동)",21639,대한하이테크,2024-04-15 17:31:37,U,2024-04-17 02:40:00,,173553.848296314,434210.42922394,대기배출업소관리,도금업,5종,,0.0,0.0,0.0,0.0,4012267910.0,,,
98064,98066,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200120,2022-09-13,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 710-9,인천광역시 남동구 능허대로649번길 36(고잔동),21700,(주)씨맥스코리아,2022-12-27 10:56:22,I,2023-05-26 08:48:36,,172105.904249126,432223.478231996,대기배출업소관리,화장품 제조업,5종,,0.0,0.0,0.0,0.0,,,126.68579396378,37.39168038155
98072,98074,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200104,2022-11-15,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 718-2 143B-3L,"인천광역시 남동구 남동동로77번길 27, 143B-3L(고잔동)",21694,(주)디엠피트,2022-12-23 15:58:32,U,2023-05-26 08:48:36,,172793.380346211,432363.956716479,대기배출업소관리,그외 기타 플라스틱 제품 제조업,5종,,24.0,300.0,0.0,0.0,1318199257.0,,,
98073,98075,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200105,2022-11-16,,1,영업/정상,01,영업,,,,,0328217476,,,인천광역시 남동구 고잔동 693-11 123B-12L,"인천광역시 남동구 능허대로649번길 172, 123B-12L(고잔동)",21697,광덕신약(주 ),2022-12-23 15:58:20,U,2023-05-26 08:48:36,,172458.985019706,432797.938864442,대기배출업소관리,화장품 제조업,5종,,8.0,300.0,0.0,0.0,5048157135.0,,,
98075,98077,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200106,2022-11-17,,1,영업/정상,01,영업,,,,,0328132040,,,인천광역시 남동구 남촌동 624-4,"인천광역시 남동구 남동대로 345, 13블럭9롯트(남촌동)",21630,(주)이손,2022-11-17 13:55:17,I,2022-11-19 00:22:33,,173762.631127657,434776.515627485,대기배출업소관리,화장품 제조업,5종,샴푸,0.0,8.0,0.0,300.0,1308174836.0,,126.704411363178,37.4147309169793
98090,98092,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202200117,2022-12-14,,1,영업/정상,01,영업,,,,,0328199515,,,인천광역시 남동구 고잔동 728-3 157B-5L,"인천광역시 남동구 호구포로 25, 157B-5L(고잔동)",21693,금강철강(주),2022-12-23 15:57:01,U,2023-05-26 08:48:36,,173182.092998291,431785.256434451,대기배출업소관리,열간 압연 및 압출 제품 제조업,5종,,20.0,300.0,0.0,0.0,1318177535.0,,,
98116,98118,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100051,2021-06-23,,1,영업/정상,01,영업,,,,,0328182451,,,인천광역시 남동구 고잔동 679-2 고려신소재,"인천광역시 남동구 남동서로 135, 고려신소재 82B-3L동 (고잔동)",21695,고려신소재,2021-06-23 17:47:28,I,2021-06-25 00:22:54,,172310.539877922,433473.184897944,,,,,,,,,,,126.687535694494,37.40387784527
98157,98159,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100040,2021-04-13,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동 435-1,인천광역시 남동구 은봉로105번길 76 (논현동),21639,대원프라텍,2021-04-29 17:07:36,I,2021-05-01 00:23:12,,173816.702817902,434410.751828985,,,,,,,,,,,126.705035395327,37.4114377294122
98197,98199,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100052,2021-06-24,,1,영업/정상,01,영업,,,,,0328228766,,,인천광역시 남동구 고잔동 719-3,"인천광역시 남동구 남동동로93번길 19, 142B-3L (고잔동)",21694,(주)동성나이프,2021-06-24 17:53:29,I,2021-06-26 00:22:54,,172916.861139934,432465.013333755,,,,,,,,,,,126.694942802175,37.3938807488457
98202,98204,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100039,2021-04-09,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 679-2 고려신소재,"인천광역시 남동구 남동서로 135, 고려신소재 (고잔동)",21695,고려신소재,2021-04-27 11:11:45,I,2021-04-29 00:23:08,,172310.539877922,433473.184897944,,,,,,,,,,,126.687535694494,37.40387784527
98211,98213,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100048,2021-06-11,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 고잔동 719-3,인천광역시 남동구 남동동로93번길 19 (고잔동),21694,(주)동성나이프,2021-06-16 08:54:29,I,2021-06-18 00:22:54,,172916.861139934,432465.013333755,,,,,,,,,,,126.694942802175,37.3938807488457
98212,98214,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201500190,2015-12-21,,1,영업/정상,01,영업,,,,,0325798344,,,인천광역시 남동구 고잔동 654-6,"인천광역시 남동구 호구포로120번길 121, 109B-7L (고잔동)",21687,(주)제이케이텍,2021-06-16 10:48:53,I,2021-06-18 00:22:54,,174312.38676382,432324.806326479,,,,,,,,,,,126.710706942368,37.392657227275
98219,98221,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100044,2021-06-07,,1,영업/정상,01,영업,,,,,0328125701,,,인천광역시 남동구 고잔동 701-18,"인천광역시 남동구 승기천로 30, 124B-5L (고잔동)",21699,(주)동원산업,2022-03-23 09:15:23,U,2022-03-25 02:40:00,,171313.59278891,432941.937818228,,,,,,,,,,,126.676818904169,37.3981294697073
98220,98222,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100046,2021-06-08,,1,영업/정상,01,영업,,,,,0328223061,,,인천광역시 남동구 논현동 435-1 (주)아진케이에스비,"인천광역시 남동구 은봉로105번길 76, (주)아진케이에스비 45B-2L동 (논현동)",21639,대원프라텍,2021-06-08 09:50:08,I,2021-06-10 00:22:55,,173816.702817902,434410.751828985,,,,,,,,,,,126.705035395327,37.4114377294122
98221,98223,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202000110,2020-02-21,,1,영업/정상,01,영업,,,,,,,,인천광역시 남동구 논현동 427-3,"인천광역시 남동구 남동서로269번길 34, 16B-4L (논현동)",21634,칼랩스,2021-07-16 11:11:05,U,2021-07-18 02:40:00,,172913.777197091,434742.156292672,,,,,,,,,,,126.694824369352,37.4143976905292
98228,98230,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001202100045,2021-06-08,,1,영업/정상,01,영업,,,,,0328195566,,,인천광역시 남동구 고잔동 715-3 성신기업,"인천광역시 남동구 남동동로33번길 27, 성신기업 146B-4L동 (고잔동)",21694,아시아산업,2023-09-04 17:41:49,U,2023-09-06 02:40:00,,172572.038320593,431972.170864893,대기배출업소관리,도장 및 기타 피막처리업,4종,,0.0,0.0,0.0,0.0,1313224914.0,,126.691067030041,37.3894300134278
99180,99182,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001201800071,2018-09-28,,1,영업/정상,1,영업,,,,,,,,인천광역시 남동구 고잔동 659-18 107블럭19롯트,"인천광역시 남동구 청능대로448번길 149-45, 107블럭19롯트 (고잔동)",21687,(주)테라에코,2018-09-28 18:15:44,U,2018-09-28 23:59:59,,173983.190893595,432257.65018371,,,,,,,,,,,,
